iteration, time, drag coeff, lift coeff, side force coeff, net force [x], net force [y], net force [z], net static pressure force [x], net static pressure force [y], net static pressure force [z] 
5712, 0.2856, 0.232769, -0.0579857, -0.0155414, 181.094, -12.0912, -45.1128, 158.237, -12.2856, -46.4172 
5713, 0.28565, 0.232807, -0.0579756, -0.0157755, 181.124, -12.2733, -45.105, 158.266, -12.4676, -46.4096 
5714, 0.2857, 0.232844, -0.057966, -0.0160097, 181.153, -12.4555, -45.0976, 158.296, -12.6493, -46.4029 
5715, 0.28575, 0.232885, -0.0579577, -0.0162445, 181.185, -12.6382, -45.091, 158.326, -12.8304, -46.3956 
5716, 0.2858, 0.232926, -0.0579486, -0.0164788, 181.216, -12.8205, -45.084, 158.357, -13.0103, -46.3886 
5717, 0.28585, 0.232965, -0.0579398, -0.0167121, 181.247, -13.002, -45.0771, 158.389, -13.1887, -46.3816 
5718, 0.2859, 0.233006, -0.0579308, -0.0169435, 181.279, -13.1821, -45.0701, 158.421, -13.3648, -46.3751 
5719, 0.28595, 0.23305, -0.0579227, -0.0171716, 181.313, -13.3595, -45.0638, 158.454, -13.538, -46.3687 
5720, 0.286, 0.233094, -0.0579147, -0.017395, 181.347, -13.5333, -45.0576, 158.486, -13.7081, -46.3616 
5721, 0.28605, 0.233134, -0.0579059, -0.0176134, 181.378, -13.7032, -45.0508, 158.519, -13.8765, -46.3549 
5722, 0.2861, 0.233172, -0.0578973, -0.0178294, 181.408, -13.8712, -45.0441, 158.552, -14.0445, -46.3483 
5723, 0.28615, 0.233215, -0.057889, -0.0180455, 181.441, -14.0394, -45.0376, 158.586, -14.2118, -46.3421 
5724, 0.2862, 0.233261, -0.0578814, -0.0182615, 181.477, -14.2075, -45.0317, 158.621, -14.3785, -46.3342 
5725, 0.28625, 0.233304, -0.0578712, -0.0184773, 181.511, -14.3753, -45.0238, 158.657, -14.5433, -46.3274 
5726, 0.2863, 0.233348, -0.0578625, -0.018691, 181.545, -14.5416, -45.017, 158.694, -14.707, -46.3191 
5727, 0.28635, 0.233397, -0.0578518, -0.0189035, 181.582, -14.7069, -45.0087, 158.73, -14.867, -46.3144 
5728, 0.2864, 0.233443, -0.0578457, -0.0191108, 181.619, -14.8682, -45.004, 158.766, -15.0244, -46.308 
5729, 0.28645, 0.233492, -0.0578376, -0.0193141, 181.656, -15.0264, -44.9977, 158.805, -15.179, -46.2987 
5730, 0.2865, 0.233542, -0.0578259, -0.0195126, 181.695, -15.1808, -44.9886, 158.84, -15.3299, -46.2955 
5731, 0.28655, 0.233586, -0.0578221, -0.0197062, 181.73, -15.3314, -44.9856, 158.88, -15.4816, -46.2842 
5732, 0.2866, 0.233637, -0.0578078, -0.0199013, 181.77, -15.4832, -44.9744, 158.917, -15.6313, -46.2785 
5733, 0.28665, 0.233682, -0.0578006, -0.0200947, 181.805, -15.6337, -44.9689, 158.955, -15.78, -46.2742 
5734, 0.2867, 0.23373, -0.0577952, -0.0202872, 181.842, -15.7835, -44.9647, 158.997, -15.9276, -46.2637 
5735, 0.28675, 0.233786, -0.0577817, -0.0204786, 181.885, -15.9324, -44.9542, 159.036, -16.0719, -46.2586 
5736, 0.2868, 0.233839, -0.0577751, -0.0206659, 181.926, -16.0781, -44.9491, 159.077, -16.2138, -46.2535 
5737, 0.28685, 0.233893, -0.0577685, -0.0208499, 181.969, -16.2212, -44.9439, 159.12, -16.3538, -46.2434 
5738, 0.2869, 0.233952, -0.0577558, -0.0210307, 182.015, -16.3619, -44.934, 159.159, -16.4886, -46.24 
5739, 0.28695, 0.234005, -0.0577519, -0.0212039, 182.056, -16.4966, -44.931, 159.201, -16.6225, -46.2301 
5740, 0.287, 0.234056, -0.0577395, -0.0213758, 182.096, -16.6304, -44.9213, 159.241, -16.7533, -46.2254 
5741, 0.28705, 0.234107, -0.0577338, -0.0215443, 182.135, -16.7614, -44.9169, 159.283, -16.8843, -46.216 
5742, 0.2871, 0.23416, -0.057722, -0.0217137, 182.176, -16.8932, -44.9077, 159.325, -17.0126, -46.2097 
5743, 0.28715, 0.234216, -0.0577141, -0.02188, 182.22, -17.0226, -44.9016, 159.367, -17.139, -46.2017 
5744, 0.2872, 0.234272, -0.057704, -0.0220438, 182.264, -17.1501, -44.8937, 159.411, -17.2623, -46.1952 
5745, 0.28725, 0.234328, -0.0576957, -0.0222037, 182.307, -17.2745, -44.8873, 159.455, -17.383, -46.1878 
5746, 0.2873, 0.234386, -0.0576861, -0.0223601, 182.353, -17.3962, -44.8798, 159.499, -17.5002, -46.1808 
5747, 0.28735, 0.234447, -0.0576772, -0.0225115, 182.4, -17.5139, -44.8729, 159.543, -17.614, -46.1736 
5748, 0.2874, 0.234505, -0.0576683, -0.0226578, 182.445, -17.6277, -44.8659, 159.586, -17.725, -46.166 
5749, 0.28745, 0.234559, -0.0576588, -0.0228003, 182.487, -17.7387, -44.8585, 159.629, -17.8339, -46.1581 
5750, 0.2875, 0.234614, -0.0576489, -0.0229407, 182.529, -17.8479, -44.8508, 159.673, -17.941, -46.15 
5751, 0.28755, 0.234672, -0.0576389, -0.0230795, 182.575, -17.9558, -44.843, 159.717, -18.0459, -46.143 
5752, 0.2876, 0.234728, -0.0576302, -0.0232158, 182.618, -18.0619, -44.8363, 159.761, -18.1482, -46.1345 
5753, 0.28765, 0.234783, -0.0576195, -0.0233487, 182.661, -18.1653, -44.8279, 159.806, -18.2466, -46.1273 
5754, 0.2877, 0.23484, -0.0576102, -0.0234765, 182.706, -18.2647, -44.8207, 159.852, -18.3419, -46.1184 
5755, 0.28775, 0.234899, -0.0575985, -0.0236001, 182.752, -18.3609, -44.8117, 159.898, -18.4329, -46.1104 
5756, 0.2878, 0.234961, -0.0575881, -0.0237174, 182.8, -18.4522, -44.8035, 159.944, -18.5201, -46.1021 
5757, 0.28785, 0.235022, -0.0575774, -0.0238293, 182.847, -18.5392, -44.7952, 159.989, -18.6036, -46.0944 
5758, 0.2879, 0.235079, -0.0575677, -0.0239362, 182.891, -18.6224, -44.7876, 160.034, -18.6855, -46.0861 
5759, 0.28795, 0.235137, -0.0575573, -0.0240417, 182.936, -18.7045, -44.7796, 160.079, -18.7648, -46.078 
5760, 0.288, 0.235194, -0.0575472, -0.0241448, 182.981, -18.7846, -44.7717, 160.125, -18.8419, -46.0694 
5761, 0.28805, 0.235253, -0.0575364, -0.0242454, 183.027, -18.8629, -44.7633, 160.171, -18.9151, -46.0617 
5762, 0.2881, 0.235315, -0.0575268, -0.0243407, 183.075, -18.9371, -44.7559, 160.217, -18.985, -46.0535 
5763, 0.28815, 0.235378, -0.0575166, -0.0244318, 183.124, -19.008, -44.7479, 160.265, -19.0506, -46.0458 
5764, 0.2882, 0.235442, -0.0575069, -0.0245172, 183.174, -19.0744, -44.7403, 160.313, -19.1125, -46.0378 
5765, 0.28825, 0.235507, -0.0574967, -0.0245973, 183.224, -19.1367, -44.7325, 160.361, -19.1692, -46.0293 
5766, 0.2883, 0.235567, -0.0574858, -0.02467, 183.271, -19.1932, -44.7239, 160.407, -19.2227, -46.0195 
5767, 0.28835, 0.235623, -0.057473, -0.024738, 183.315, -19.2461, -44.714, 160.453, -19.2729, -46.0115 
5768, 0.2884, 0.235682, -0.0574628, -0.0248025, 183.361, -19.2963, -44.706, 160.5, -19.3211, -46.003 
5769, 0.28845, 0.235743, -0.0574521, -0.0248655, 183.408, -19.3453, -44.6977, 160.546, -19.3662, -45.9949 
5770, 0.2885, 0.235804, -0.0574421, -0.0249248, 183.455, -19.3915, -44.6899, 160.593, -19.4077, -45.9855 
5771, 0.28855, 0.235863, -0.05743, -0.0249795, 183.501, -19.434, -44.6805, 160.641, -19.4448, -45.9766 
5772, 0.2886, 0.235925, -0.0574187, -0.0250282, 183.55, -19.472, -44.6717, 160.69, -19.4779, -45.9661 
5773, 0.28865, 0.235988, -0.0574051, -0.0250716, 183.598, -19.5057, -44.6612, 160.739, -19.5071, -45.9567 
5774, 0.2887, 0.236051, -0.0573932, -0.0251096, 183.647, -19.5352, -44.6519, 160.788, -19.5295, -45.9497 
5775, 0.28875, 0.236114, -0.0573841, -0.0251381, 183.696, -19.5575, -44.6448, 160.836, -19.55, -45.9404 
5776, 0.2888, 0.236178, -0.0573723, -0.0251639, 183.746, -19.5775, -44.6356, 160.883, -19.5664, -45.9324 
5777, 0.28885, 0.236238, -0.0573622, -0.0251849, 183.793, -19.5939, -44.6278, 160.931, -19.5793, -45.922 
5778, 0.2889, 0.236294, -0.0573489, -0.0252022, 183.837, -19.6073, -44.6175, 160.978, -19.5893, -45.9139 
5779, 0.28895, 0.236352, -0.0573385, -0.0252162, 183.882, -19.6182, -44.6093, 161.027, -19.5954, -45.9025 
5780, 0.289, 0.236415, -0.0573239, -0.025225, 183.93, -19.625, -44.598, 161.075, -19.5998, -45.8966 
5781, 0.28905, 0.236476, -0.0573162, -0.0252316, 183.978, -19.6302, -44.592, 161.126, -19.5937, -45.8863 
5782, 0.2891, 0.236542, -0.057303, -0.0252248, 184.03, -19.6249, -44.5817, 161.175, -19.5892, -45.8783 
5783, 0.28915, 0.236608, -0.0572927, -0.0252195, 184.081, -19.6207, -44.5737, 161.225, -19.577, -45.8703 
5784, 0.2892, 0.236674, -0.0572825, -0.0252035, 184.132, -19.6083, -44.5658, 161.273, -19.5593, -45.8615 
5785, 0.28925, 0.236737, -0.0572712, -0.0251801, 184.181, -19.5901, -44.557, 161.322, -19.5414, -45.8535 
5786, 0.2893, 0.236799, -0.0572611, -0.0251568, 184.23, -19.572, -44.5492, 161.37, -19.5199, -45.8449 
5787, 0.28935, 0.236859, -0.0572502, -0.0251299, 184.276, -19.5511, -44.5406, 161.418, -19.4934, -45.8373 
5788, 0.2894, 0.23692, -0.0572405, -0.0250967, 184.324, -19.5252, -44.5331, 161.467, -19.4629, -45.8279 
5789, 0.28945, 0.23698, -0.0572283, -0.0250581, 184.371, -19.4952, -44.5236, 161.515, -19.4282, -45.8207 
5790, 0.2895, 0.237044, -0.0572191, -0.025014, 184.42, -19.4609, -44.5165, 161.565, -19.3894, -45.8138 
5791, 0.28955, 0.237109, -0.0572101, -0.0249647, 184.471, -19.4226, -44.5095, 161.615, -19.3468, -45.8071 
5792, 0.2896, 0.237176, -0.0572014, -0.0249105, 184.523, -19.3804, -44.5027, 161.665, -19.2996, -45.8005 
5793, 0.28965, 0.237244, -0.057193, -0.0248498, 184.575, -19.3331, -44.4961, 161.714, -19.2491, -45.7943 
5794, 0.2897, 0.23731, -0.0571852, -0.0247844, 184.627, -19.2822, -44.4901, 161.762, -19.1924, -45.7842 
5795, 0.28975, 0.23737, -0.0571726, -0.0247113, 184.674, -19.2254, -44.4802, 161.81, -19.1354, -45.7744 
5796, 0.2898, 0.237426, -0.0571599, -0.0246388, 184.717, -19.169, -44.4704, 161.858, -19.0734, -45.7676 
5797, 0.28985, 0.237486, -0.0571515, -0.0245604, 184.764, -19.108, -44.4638, 161.905, -19.0087, -45.761 
5798, 0.2899, 0.237545, -0.0571429, -0.0244779, 184.81, -19.0438, -44.4571, 161.954, -18.9388, -45.7522 
5799, 0.28995, 0.23761, -0.0571316, -0.0243883, 184.861, -18.9741, -44.4483, 162.002, -18.8646, -45.7456 
5800, 0.29, 0.237673, -0.0571231, -0.0242931, 184.91, -18.9, -44.4418, 162.051, -18.7862, -45.7394 
5801, 0.29005, 0.237736, -0.057115, -0.024192, 184.959, -18.8214, -44.4355, 162.101, -18.7038, -45.7328 
5802, 0.2901, 0.237802, -0.0571063, -0.0240852, 185.01, -18.7383, -44.4287, 162.148, -18.618, -45.7287 
5803, 0.29015, 0.237865, -0.0571011, -0.0239742, 185.059, -18.6519, -44.4247, 162.197, -18.5303, -45.7185 
5804, 0.2902, 0.23793, -0.0570881, -0.0238615, 185.109, -18.5643, -44.4145, 162.241, -18.439, -45.7181 
5805, 0.29025, 0.237986, -0.0570879, -0.0237452, 185.153, -18.4738, -44.4144, 162.287, -18.3461, -45.7106 
5806, 0.2903, 0.238043, -0.0570785, -0.0236272, 185.197, -18.382, -44.4071, 162.332, -18.2481, -45.7049 
5807, 0.29035, 0.238097, -0.0570712, -0.0235024, 185.239, -18.2849, -44.4014, 162.377, -18.1462, -45.7009 
5808, 0.2904, 0.238154, -0.057066, -0.023372, 185.284, -18.1834, -44.3974, 162.423, -18.0407, -45.6964 
5809, 0.29045, 0.238212, -0.05706, -0.0232366, 185.329, -18.078, -44.3926, 162.469, -17.9312, -45.6903 
5810, 0.2905, 0.238269, -0.0570517, -0.0230955, 185.373, -17.9683, -44.3862, 162.514, -17.8176, -45.6854 
5811, 0.29055, 0.238324, -0.0570452, -0.0229486, 185.416, -17.854, -44.3811, 162.559, -17.7009, -45.6817 
5812, 0.2906, 0.238384, -0.0570404, -0.0227976, 185.463, -17.7365, -44.3774, 162.603, -17.5815, -45.6778 
5813, 0.29065, 0.238442, -0.0570353, -0.0226435, 185.507, -17.6167, -44.3735, 162.646, -17.4609, -45.6757 
5814, 0.2907, 0.238498, -0.0570326, -0.0224892, 185.551, -17.4966, -44.3714, 162.688, -17.3385, -45.6722 
5815, 0.29075, 0.238553, -0.0570284, -0.022333, 185.594, -17.3751, -44.3681, 162.729, -17.212, -45.6712 
5816, 0.2908, 0.238607, -0.0570274, -0.0221715, 185.636, -17.2494, -44.3673, 162.771, -17.0831, -45.668 
5817, 0.29085, 0.238663, -0.0570235, -0.0220067, 185.68, -17.1212, -44.3643, 162.812, -16.9493, -45.6675 
5818, 0.2909, 0.238714, -0.057023, -0.0218352, 185.719, -16.9877, -44.3639, 162.854, -16.8124, -45.665 
5819, 0.29095, 0.238769, -0.0570198, -0.021659, 185.762, -16.8507, -44.3614, 162.894, -16.6715, -45.6636 
5820, 0.291, 0.238818, -0.0570176, -0.0214768, 185.8, -16.709, -44.3597, 162.935, -16.528, -45.6619 
5821, 0.29105, 0.238871, -0.0570153, -0.0212913, 185.842, -16.5647, -44.3579, 162.974, -16.3827, -45.6611 
5822, 0.2911, 0.238924, -0.0570142, -0.0211041, 185.883, -16.4189, -44.3571, 163.012, -16.2357, -45.6615 
5823, 0.29115, 0.238974, -0.057015, -0.0209155, 185.922, -16.2722, -44.3576, 163.05, -16.0873, -45.6613 
5824, 0.2912, 0.23902, -0.0570145, -0.0207256, 185.958, -16.1245, -44.3573, 163.087, -15.9355, -45.6621 
5825, 0.29125, 0.239068, -0.0570155, -0.0205317, 185.995, -15.9737, -44.358, 163.124, -15.7816, -45.6605 
5826, 0.2913, 0.239116, -0.0570134, -0.0203347, 186.032, -15.8204, -44.3564, 163.161, -15.6241, -45.6619 
5827, 0.29135, 0.239162, -0.0570151, -0.0201329, 186.068, -15.6634, -44.3577, 163.197, -15.4625, -45.6641 
5828, 0.2914, 0.239212, -0.057018, -0.0199251, 186.107, -15.5017, -44.36, 163.234, -15.2988, -45.6656 
5829, 0.29145, 0.239262, -0.05702, -0.019714, 186.146, -15.3375, -44.3615, 163.27, -15.1317, -45.6685 
5830, 0.2915, 0.239309, -0.057024, -0.0194981, 186.182, -15.1695, -44.3647, 163.304, -14.9625, -45.6713 
5831, 0.29155, 0.239351, -0.0570274, -0.0192796, 186.215, -14.9995, -44.3673, 163.338, -14.7922, -45.6725 
5832, 0.2916, 0.23939, -0.0570287, -0.0190607, 186.245, -14.8292, -44.3683, 163.37, -14.6215, -45.6746 
5833, 0.29165, 0.239426, -0.0570313, -0.0188421, 186.273, -14.6591, -44.3703, 163.403, -14.4485, -45.6772 
5834, 0.2917, 0.239469, -0.0570348, -0.018621, 186.307, -14.4872, -44.3731, 163.434, -14.2736, -45.6832 
5835, 0.29175, 0.239513, -0.0570427, -0.0183973, 186.341, -14.3131, -44.3792, 163.467, -14.0954, -45.6875 
5836, 0.2918, 0.239555, -0.0570483, -0.0181687, 186.374, -14.1353, -44.3836, 163.498, -13.914, -45.6925 
5837, 0.29185, 0.239592, -0.0570547, -0.0179355, 186.403, -13.9538, -44.3885, 163.531, -13.7304, -45.6966 
5838, 0.2919, 0.239636, -0.0570601, -0.0176987, 186.437, -13.7696, -44.3927, 163.561, -13.5443, -45.7027 
5839, 0.29195, 0.239676, -0.0570678, -0.0174583, 186.468, -13.5826, -44.3987, 163.591, -13.3567, -45.7094 
5840, 0.292, 0.239715, -0.0570764, -0.0172164, 186.499, -13.3944, -44.4054, 163.621, -13.1685, -45.7154 
5841, 0.29205, 0.239752, -0.0570841, -0.0169742, 186.527, -13.2059, -44.4114, 163.649, -12.9797, -45.7212 
5842, 0.2921, 0.239789, -0.0570916, -0.016732, 186.556, -13.0175, -44.4172, 163.677, -12.7898, -45.7281 
5843, 0.29215, 0.239825, -0.0571006, -0.0164891, 186.584, -12.8285, -44.4242, 163.704, -12.5981, -45.7373 
5844, 0.2922, 0.239859, -0.0571126, -0.0162437, 186.611, -12.6376, -44.4336, 163.731, -12.404, -45.7428 
5845, 0.29225, 0.239893, -0.0571197, -0.015995, 186.637, -12.4441, -44.4391, 163.758, -12.2073, -45.7523 
5846, 0.2923, 0.239928, -0.057132, -0.0157422, 186.664, -12.2474, -44.4487, 163.784, -12.0085, -45.7629 
5847, 0.29235, 0.239965, -0.0571458, -0.015486, 186.693, -12.0481, -44.4594, 163.811, -11.8075, -45.7704 
5848, 0.2924, 0.240001, -0.0571553, -0.0152265, 186.72, -11.8462, -44.4668, 163.837, -11.6059, -45.7801 
5849, 0.29245, 0.240034, -0.0571676, -0.0149665, 186.746, -11.644, -44.4764, 163.862, -11.404, -45.788 
5850, 0.2925, 0.240062, -0.0571776, -0.0147067, 186.768, -11.4418, -44.4842, 163.886, -11.2016, -45.7994 
5851, 0.29255, 0.240093, -0.0571925, -0.0144468, 186.792, -11.2396, -44.4957, 163.909, -10.9984, -45.8095 
5852, 0.2926, 0.240125, -0.0572057, -0.0141861, 186.817, -11.0368, -44.506, 163.933, -10.7952, -45.8202 
5853, 0.29265, 0.240156, -0.0572196, -0.0139259, 186.841, -10.8343, -44.5168, 163.956, -10.5884, -45.8297 
5854, 0.2927, 0.240186, -0.057232, -0.0136607, 186.865, -10.628, -44.5265, 163.979, -10.3809, -45.8409 
5855, 0.29275, 0.240216, -0.0572466, -0.0133941, 186.888, -10.4206, -44.5378, 163.999, -10.1715, -45.8546 
5856, 0.2928, 0.240243, -0.0572644, -0.0131244, 186.909, -10.2108, -44.5517, 164.02, -9.96123, -45.8641 
5857, 0.29285, 0.24026, -0.0572758, -0.0128532, 186.922, -9.99976, -44.5606, 164.039, -9.75007, -45.8761 
5858, 0.2929, 0.240279, -0.0572908, -0.0125809, 186.937, -9.78795, -44.5723, 164.062, -9.53875, -45.8857 
5859, 0.29295, 0.240308, -0.0573031, -0.0123091, 186.96, -9.57646, -44.5818, 164.081, -9.32821, -45.9028 
5860, 0.293, 0.24033, -0.0573252, -0.0120388, 186.977, -9.36619, -44.599, 164.101, -9.11682, -45.9166 
5861, 0.29305, 0.240358, -0.0573432, -0.0117677, 186.998, -9.15526, -44.613, 164.12, -8.90531, -45.9303 
5862, 0.2931, 0.240383, -0.0573609, -0.0114964, 187.018, -8.94417, -44.6268, 164.139, -8.69157, -45.9461 
5863, 0.29315, 0.24041, -0.0573815, -0.011222, 187.039, -8.73074, -44.6428, 164.158, -8.47891, -45.96 
5864, 0.2932, 0.240433, -0.0573996, -0.0109486, 187.057, -8.51799, -44.6568, 164.177, -8.26257, -45.9753 
5865, 0.29325, 0.240459, -0.0574196, -0.0106698, 187.077, -8.30107, -44.6724, 164.194, -8.04718, -45.9932 
5866, 0.2933, 0.240484, -0.057443, -0.0103917, 187.097, -8.08473, -44.6907, 164.213, -7.83087, -46.0069 
5867, 0.29335, 0.240507, -0.0574608, -0.0101127, 187.115, -7.86765, -44.7045, 164.231, -7.61405, -46.0225 
5868, 0.2934, 0.240531, -0.0574809, -0.00983363, 187.133, -7.65056, -44.7201, 164.246, -7.40149, -46.0416 
5869, 0.29345, 0.240553, -0.0575056, -0.00956079, 187.15, -7.43829, -44.7393, 164.263, -7.18628, -46.0567 
5870, 0.2935, 0.240576, -0.057525, -0.00928491, 187.168, -7.22366, -44.7545, 164.278, -6.97327, -46.0755 
5871, 0.29355, 0.240594, -0.0575491, -0.0090119, 187.182, -7.01125, -44.7732, 164.294, -6.75679, -46.0875 
5872, 0.2936, 0.240605, -0.0575634, -0.00873406, 187.19, -6.79509, -44.7843, 164.309, -6.5414, -46.1025 
5873, 0.29365, 0.240619, -0.0575825, -0.008457, 187.201, -6.57955, -44.7992, 164.325, -6.32484, -46.1201 
5874, 0.2937, 0.240639, -0.0576054, -0.00817777, 187.217, -6.3623, -44.817, 164.34, -6.10783, -46.1402 
5875, 0.29375, 0.240659, -0.0576315, -0.00789753, 187.233, -6.14428, -44.8373, 164.354, -5.89199, -46.1601 
5876, 0.2938, 0.240681, -0.0576575, -0.00761888, 187.25, -5.92748, -44.8575, 164.37, -5.67637, -46.1793 
5877, 0.29385, 0.240705, -0.0576826, -0.00734114, 187.269, -5.71141, -44.877, 164.384, -5.4619, -46.1976 
5878, 0.2939, 0.240724, -0.0577063, -0.00706551, 187.283, -5.49696, -44.8955, 164.397, -5.24906, -46.2181 
5879, 0.29395, 0.240743, -0.0577328, -0.00679247, 187.298, -5.28454, -44.9161, 164.411, -5.03496, -46.2336 
5880, 0.294, 0.24076, -0.0577529, -0.00651786, 187.312, -5.07089, -44.9317, 164.423, -4.82456, -46.2563 
5881, 0.29405, 0.240772, -0.0577819, -0.00624788, 187.321, -4.86085, -44.9543, 164.437, -4.61041, -46.2749 
5882, 0.2941, 0.240789, -0.0578058, -0.00597261, 187.334, -4.64669, -44.9729, 164.45, -4.39832, -46.2931 
5883, 0.29415, 0.240804, -0.0578289, -0.00569928, 187.345, -4.43404, -44.9909, 164.464, -4.18325, -46.3137 
5884, 0.2942, 0.240824, -0.0578554, -0.00542142, 187.361, -4.21786, -45.0115, 164.477, -3.97215, -46.3341 
5885, 0.29425, 0.24084, -0.0578816, -0.00514866, 187.374, -4.00565, -45.0319, 164.49, -3.76088, -46.3546 
5886, 0.2943, 0.240858, -0.0579082, -0.00487628, 187.388, -3.79374, -45.0526, 164.502, -3.55275, -46.3753 
5887, 0.29435, 0.240873, -0.057935, -0.00460869, 187.399, -3.58556, -45.0734, 164.514, -3.3439, -46.3961 
5888, 0.2944, 0.240888, -0.0579617, -0.0043406, 187.411, -3.37699, -45.0942, 164.525, -3.13873, -46.4185 
5889, 0.29445, 0.240904, -0.0579907, -0.00407728, 187.423, -3.17212, -45.1168, 164.537, -2.93112, -46.4397 
5890, 0.2945, 0.24092, -0.0580181, -0.0038107, 187.436, -2.96472, -45.1381, 164.547, -2.7269, -46.4625 
5891, 0.29455, 0.240933, -0.0580475, -0.0035482, 187.446, -2.7605, -45.1609, 164.56, -2.5202, -46.4834 
5892, 0.2946, 0.240949, -0.0580743, -0.00328204, 187.458, -2.55343, -45.1818, 164.572, -2.31765, -46.5061 
5893, 0.29465, 0.240964, -0.0581033, -0.00302066, 187.47, -2.35007, -45.2044, 164.585, -2.11182, -46.5272 
5894, 0.2947, 0.240983, -0.0581302, -0.00275475, 187.485, -2.14319, -45.2253, 164.596, -1.91104, -46.5515 
5895, 0.29475, 0.241, -0.0581616, -0.0024957, 187.498, -1.94165, -45.2497, 164.608, -1.71002, -46.5711 
5896, 0.2948, 0.241013, -0.0581869, -0.0022368, 187.508, -1.74023, -45.2694, 164.617, -1.51374, -46.595 
5897, 0.29485, 0.241026, -0.0582178, -0.00198446, 187.518, -1.54391, -45.2934, 164.629, -1.31486, -46.6174 
5898, 0.2949, 0.241042, -0.0582469, -0.00172882, 187.531, -1.34502, -45.3161, 164.638, -1.12135, -46.641 
5899, 0.29495, 0.241053, -0.0582773, -0.00148022, 187.539, -1.15161, -45.3397, 164.65, -0.926671, -46.6631 
5900, 0.295, 0.241068, -0.0583058, -0.00122992, 187.551, -0.956876, -45.3619, 164.66, -0.733694, -46.6857 
5901, 0.29505, 0.241082, -0.0583348, -0.000981488, 187.562, -0.763598, -45.3844, 164.672, -0.539754, -46.7082 
5902, 0.2951, 0.241098, -0.0583636, -0.000731261, 187.574, -0.568921, -45.4068, 164.683, -0.350261, -46.7313 
5903, 0.29515, 0.241113, -0.058393, -0.00048649, 187.586, -0.378489, -45.4297, 164.695, -0.159606, -46.7544 
5904, 0.2952, 0.241129, -0.0584226, -0.00024039, 187.599, -0.187023, -45.4528, 164.706, 0.0259202, -46.7772 
5905, 0.29525, 0.241144, -0.0584518, -1.43376e-06, 187.61, -0.00111547, -45.4755, 164.716, 0.211471, -46.8003 
5906, 0.2953, 0.241157, -0.0584816, 0.000237195, 187.62, 0.184537, -45.4987, 164.726, 0.395725, -46.8225 
5907, 0.29535, 0.24117, -0.0585103, 0.000474148, 187.63, 0.368887, -45.521, 164.736, 0.576104, -46.8454 
5908, 0.2954, 0.241182, -0.0585398, 0.000706167, 187.64, 0.549398, -45.5439, 164.745, 0.756665, -46.8696 
5909, 0.29545, 0.241197, -0.058571, 0.000938574, 187.651, 0.730211, -45.5683, 164.756, 0.934826, -46.8912 
5910, 0.2955, 0.241212, -0.058599, 0.00116811, 187.663, 0.908793, -45.59, 164.766, 1.11187, -46.9148 
5911, 0.29555, 0.241225, -0.0586292, 0.00139653, 187.673, 1.0865, -45.6135, 164.777, 1.28682, -46.9374 
5912, 0.2956, 0.24124, -0.058658, 0.00162252, 187.685, 1.26232, -45.6359, 164.787, 1.45988, -46.9618 
5913, 0.29565, 0.241255, -0.0586893, 0.00184596, 187.696, 1.43615, -45.6603, 164.798, 1.63057, -46.9817 
5914, 0.2957, 0.241267, -0.0587148, 0.0020659, 187.706, 1.60727, -45.6801, 164.808, 1.80003, -47.0034 
5915, 0.29575, 0.241277, -0.0587427, 0.00228382, 187.714, 1.77681, -45.7018, 164.815, 1.9652, -47.0269 
5916, 0.2958, 0.241286, -0.0587729, 0.00249631, 187.72, 1.94213, -45.7253, 164.824, 2.12968, -47.0478 
5917, 0.29585, 0.241296, -0.0587997, 0.00270815, 187.728, 2.10694, -45.7461, 164.832, 2.29269, -47.0709 
5918, 0.2959, 0.241306, -0.0588293, 0.0029183, 187.736, 2.27043, -45.7692, 164.842, 2.4537, -47.0903 
5919, 0.29595, 0.241318, -0.0588541, 0.00312596, 187.745, 2.432, -45.7885, 164.85, 2.61245, -47.1124 
5920, 0.296, 0.24133, -0.0588824, 0.00333076, 187.755, 2.59133, -45.8105, 164.86, 2.76948, -47.1327 
5921, 0.29605, 0.241344, -0.0589082, 0.00353351, 187.765, 2.74907, -45.8306, 164.869, 2.92423, -47.1554 
5922, 0.2961, 0.241357, -0.0589371, 0.00373333, 187.776, 2.90453, -45.853, 164.879, 3.07686, -47.175 
5923, 0.29615, 0.241373, -0.0589623, 0.00393013, 187.788, 3.05764, -45.8726, 164.886, 3.22566, -47.195 
5924, 0.2962, 0.241381, -0.058988, 0.00412158, 187.794, 3.20659, -45.8927, 164.892, 3.37294, -47.2162 
5925, 0.29625, 0.241389, -0.0590155, 0.00431093, 187.801, 3.3539, -45.914, 164.899, 3.51791, -47.235 
5926, 0.2963, 0.241395, -0.0590396, 0.00449754, 187.805, 3.49908, -45.9328, 164.905, 3.66143, -47.2553 
5927, 0.29635, 0.241402, -0.0590658, 0.00468256, 187.811, 3.64303, -45.9532, 164.912, 3.80454, -47.2731 
5928, 0.2964, 0.241411, -0.0590886, 0.00486748, 187.818, 3.7869, -45.9709, 164.917, 3.94412, -47.2881 
5929, 0.29645, 0.241415, -0.0591075, 0.00504806, 187.821, 3.92739, -45.9856, 164.924, 4.08178, -47.3046 
5930, 0.2965, 0.241422, -0.059128, 0.00522628, 187.826, 4.06604, -46.0016, 164.931, 4.21722, -47.3233 
